Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration,
100,8,int,32,102.72965,163.2706,3692,3884,192,
100,8,year,33,99.10235,160.36575,3884,3949,65,
100,0,blank,0,77.42791667,-26.65025,3981,4167,186,
100,0,blank,0,76.62806667,-28.9243,4167,4260,93,
100,1,date,8,332.9548167,23.8345,4322,4513,191,
100,2,include,10,496.5171833,16.88136667,4545,4735,190,
100,2,include,10,496.1909,15.19386667,4735,4831,96,
100,16,today,87,388.86545,43.77418333,4863,5058,195,
100,16,today,87,393.38985,51.1151,5058,5123,65,
100,4,struct,23,199.1322333,66.0349,5155,5347,192,
100,3,include,17,240.3254667,59.21771667,5347,5539,192,
100,3,include,17,262.1477,45.442075,5539,5665,126,
100,3,stdbool,19,136.3574833,53.54998333,5697,5887,190,
100,16,tomorrow,70,95.9745,44.0849,5887,6080,193,
100,3,#,16,172.0501667,39.50548333,6080,6275,195,
100,3,include,17,244.5434,43.01171667,6275,6474,199,
100,3,include,17,266.0444667,30.9716,6474,6577,103,
100,6,int,26,137.94402,73.60812,6610,6780,170,
100,6,int,26,131.69734,72.20782,6780,6948,168,
100,6,int,26,124.722925,88.5099,6948,7080,132,
100,8,year,33,98.88755,166.2608,7080,7184,104,
100,0,blank,0,-323,-105,7214,7381,167,
100,0,blank,0,-323,-105,7381,7479,98,
100,8,int,32,106.8236667,154.0686667,7514,7599,85,
100,0,blank,0,-323,-105,7692,7878,186,
100,0,blank,0,-323,-105,7878,8054,176,
100,0,blank,0,-323,-105,8054,8239,185,
100,0,blank,0,-323,-105,8239,8415,176,
100,0,blank,0,-323,-105,8415,8594,179,
100,0,blank,0,-323,-105,8594,8790,196,
100,0,blank,0,-323,-105,8790,8944,154,
100,0,blank,0,-323,-105,8944,9090,146,
100,39,else,220,60.46586,242.8922,9121,9319,198,
100,12,date,47,128.2228,252.43858,9319,9487,168,
100,38,=,217,134.8895,234.40632,9522,9694,172,
100,38,29,218,168.784225,224.120425,9694,9864,170,
100,38,29,218,167.3232,230.76858,9864,10044,180,
100,38,;,219,181.2037333,233.9832667,10044,10242,198,
100,38,29,218,167.1337,227.7603,10242,10340,98,
100,13,),56,358.2704,241.40355,10373,10570,197,
100,40,month,227,342.6707,236.475625,10570,10738,168,
100,0,blank,0,362.4161667,235.5664,10805,10906,101,
100,13,numberOfDays,51,121.26938,284.47718,11005,11176,171,
100,13,numberOfDays,51,99.67135,280.1396333,11176,11373,197,
100,13,numberOfDays,51,121.2353667,274.9295,11373,11569,196,
100,13,numberOfDays,51,152.4797333,277.8004833,11569,11764,195,
100,14,day,62,135.1303167,289.1337167,11764,11959,195,
100,14,today,66,112.5834667,292.3329,11959,12154,195,
100,14,.,61,127.1287333,301.3799333,12154,12349,195,
100,14,day,62,148.38714,306.32136,12349,12515,166,
100,14,today,66,85.20711667,300.3489167,12515,12712,197,
100,14,.,61,128.9674833,302.0861833,12712,12908,196,
100,14,day,62,139.22638,293.70418,12908,13074,166,
100,14,today,66,86.06758,292.63118,13074,13242,168,
100,14,day,62,162.4205333,297.1344333,13242,13438,196,
100,14,numberOfDays,64,233.506475,295.5346,13438,13568,130,
100,14,numberOfDays,64,245.13815,307.1067,13568,13701,133,
100,13,int,50,335.1404333,286.3668667,13732,13929,197,
100,14,numberOfDays,64,316.16844,297.9968,13929,14098,169,
100,13,int,50,327.05392,286.10152,14098,14266,168,
100,14,numberOfDays,64,280.010675,305.46085,14300,14490,190,
100,13,int,50,331.8193,284.0362,14490,14537,47,
100,28,numberOfDays,150,52.5705,315.0828333,14582,14768,186,
100,16,tomorrow,70,95.67995,319.1628,14768,14946,178,
100,28,numberOfDays,150,111.5647667,315.934,14946,15131,185,
100,13,struct,53,201.80618,274.88698,15131,15328,197,
100,40,daysPerMonth,223,229.923525,239.9686,15328,15460,132,
100,10,struct,41,255.192125,221.557725,15460,15650,190,
100,24,=,125,183.1896167,222.5143833,15650,15847,197,
100,38,days,216,120.76535,231.41405,15847,16037,190,
100,38,days,216,91.40391667,233.1286333,16037,16234,197,
100,7,day,30,87.14276667,141.5308667,16234,16427,193,
100,6,month,27,90.5569,125.3723,16427,16493,66,
100,45,leapYearFlag,245,99.99666667,349.3342833,16524,16720,196,
100,43,isLeapYear,237,98.36604,340.60952,16720,16887,167,
100,46,%,270,177.7329,360.8036,16887,16921,34,
100,7,int,29,66.77725,108.8735,17051,17177,126,
100,2,<,11,72.01905,39.99795,17177,17300,123,
100,4,date,24,56.7492,74.19865,17300,17420,120,
100,18,if,94,96.1171,96.09075,17420,17544,124,
100,18,else,93,53.45235,91.77545,17544,17667,123,
100,6,month,27,83.34596667,118.9656,17795,17988,193,
100,6,int,26,134.89462,121.9555,17988,18154,166,
100,7,day,30,83.68526,144.1616,18154,18322,168,
100,8,year,33,72.772575,161.926275,18322,18455,133,
100,0,blank,0,-323,-105,18488,18601,113,
100,13,struct,53,199.8709,285.4063,18642,18693,51,
100,13,int,50,272.4801167,282.7620667,18780,18968,188,
100,14,numberOfDays,64,317.8400333,299.0342333,18968,19165,197,
100,14,numberOfDays,64,286.4010333,300.6868667,19165,19360,195,
100,14,numberOfDays,64,261.79728,300.8217,19360,19527,167,
100,14,numberOfDays,64,220.3371,298.44028,19527,19695,168,
100,14,!=,63,179.92065,303.6794,19695,19890,195,
100,14,numberOfDays,64,204.21424,298.21046,19890,20059,169,
100,14,!=,63,183.06286,294.09876,20059,20230,171,
100,14,.,61,128.36336,298.03846,20230,20423,193,
100,14,today,66,123.6617167,302.2130667,20423,20622,199,
100,14,today,66,113.47595,300.0832833,20622,20821,199,
100,14,today,66,64.0567,299.53264,20821,20990,169,
100,14,today,66,113.2469,300.3143333,20990,21188,198,
100,14,numberOfDays,64,197.1371333,294.9455167,21188,21386,198,
100,14,numberOfDays,64,214.4713667,294.7013833,21386,21585,199,
100,14,numberOfDays,64,203.0845,298.2995,21585,21652,67,
100,14,numberOfDays,64,301.998725,294.402375,21685,21824,139,
100,14,numberOfDays,64,323.9549,300.9747,21824,22012,188,
100,14,(,65,325.6179,296.9734,22012,22140,128,
100,14,numberOfDays,64,225.4874,297.167275,22140,22316,176,
100,14,numberOfDays,64,196.3048,301.99336,22316,22484,168,
100,14,today,66,102.6187,309.3661167,22484,22683,199,
100,14,today,66,119.5405667,309.7032833,22683,22881,198,
100,14,!=,63,165.8060167,309.4820833,22881,23080,199,
100,14,numberOfDays,64,199.1024167,309.6227333,23080,23276,196,
100,14,numberOfDays,64,236.2198833,301.2722333,23276,23472,196,
100,14,numberOfDays,64,310.2448667,290.27345,23472,23670,198,
100,14,numberOfDays,64,257.5444833,306.80935,23670,23866,196,
100,28,date,153,268.111,310.5257667,23866,24061,195,
100,14,numberOfDays,64,214.98045,304.7116,24061,24255,194,
100,28,struct,152,191.6435,301.9487167,24255,24448,193,
100,14,!=,63,182.3258833,306.58525,24448,24644,196,
100,14,day,62,145.56415,306.68235,24644,24840,196,
100,14,today,66,107.1905833,305.3148667,24840,25034,194,
100,14,day,62,160.7100667,302.4374167,25034,25230,196,
100,14,numberOfDays,64,273.8226833,295.2470667,25230,25425,195,
100,14,numberOfDays,64,313.5626167,304.0999667,25425,25621,196,
100,14,numberOfDays,64,319.5418667,304.6918167,25621,25818,197,
100,13,int,50,319.5274333,285.3625333,25818,26010,192,
100,14,numberOfDays,64,250.81222,306.72612,26010,26178,168,
100,28,struct,152,225.6962,312.7021667,26178,26377,199,
100,14,!=,63,176.83456,304.05042,26377,26545,168,
100,14,day,62,143.9087333,306.71295,26545,26741,196,
100,28,numberOfDays,150,142.05735,310.6248,26741,26939,198,
100,28,numberOfDays,150,153.2537333,317.10635,26939,27137,198,
100,43,isLeapYear,237,126.6229,337.34212,27137,27304,167,
100,43,isLeapYear,237,139.8982167,329.6913167,27304,27500,196,
100,43,isLeapYear,237,143.0290167,330.1924833,27500,27695,195,
100,43,isLeapYear,237,140.0457667,328.9117833,27695,27890,195,
100,16,(,72,160.9172167,339.6023333,27890,28084,194,
100,16,(,72,161.3859833,339.0109167,28084,28277,193,
100,16,struct,73,234.45655,334.9547333,28277,28471,194,
100,16,date,74,244.7738167,333.56835,28471,28663,192,
100,43,struct,239,233.2968833,328.2573833,28663,28853,190,
100,0,blank,0,294.0697833,321.99315,28853,29046,193,
100,28,),155,315.62435,313.8970667,29046,29236,190,
100,14,today,66,340.7245,301.3052833,29236,29431,195,
100,14,numberOfDays,64,310.6407,301.8494833,29431,29626,195,
100,14,numberOfDays,64,304.1299,300.6439,29626,29658,32,
100,14,.,61,130.6212333,304.2809833,29691,29886,195,
100,14,today,66,75.86873333,304.5821667,29886,30084,198,
100,14,today,66,103.8145,300.1251167,30084,30281,197,
100,28,numberOfDays,150,144.4225333,310.4484667,30281,30473,192,
100,14,!=,63,178.3066,309.11005,30473,30663,190,
100,14,!=,63,183.4207333,302.84105,30663,30854,191,
100,14,day,62,140.58435,308.8359667,30854,31048,194,
100,14,day,62,142.7618667,306.0505167,31048,31242,194,
100,14,!=,63,167.7261,309.5248,31242,31435,193,
100,28,struct,152,185.5338667,304.70415,31435,31628,193,
100,14,numberOfDays,64,222.6133333,303.8013667,31628,31823,195,
100,14,numberOfDays,64,221.9106333,300.5038667,31823,32019,196,
100,14,numberOfDays,64,292.4037167,297.9387333,32019,32214,195,
100,14,today,66,340.7601333,298.2229,32214,32409,195,
100,14,numberOfDays,64,209.0909667,306.7930333,32409,32607,198,
100,14,numberOfDays,64,213.9013,308.9486833,32607,32800,193,
100,14,numberOfDays,64,206.6617167,304.56325,32800,32993,193,
100,28,struct,152,193.74785,306.54265,32993,33187,194,
100,28,numberOfDays,150,157.09505,312.38435,33187,33379,192,
100,28,struct,152,196.51495,311.0744833,33379,33576,197,
100,14,numberOfDays,64,246.3476667,305.20765,33576,33775,199,
100,14,numberOfDays,64,301.2634,305.45895,33775,33973,198,
100,14,numberOfDays,64,304.56075,295.7086833,33973,34168,195,
100,14,numberOfDays,64,280.7990833,297.9476333,34168,34360,192,
100,14,numberOfDays,64,289.0430833,297.26795,34360,34552,192,
100,14,numberOfDays,64,258.5612833,294.3151167,34552,34743,191,
100,14,numberOfDays,64,287.9668167,298.21805,34743,34934,191,
100,14,numberOfDays,64,236.6899333,299.3852,34934,35129,195,
100,14,numberOfDays,64,207.2701667,302.6998833,35129,35321,192,
100,14,!=,63,179.5875667,308.0659833,35321,35514,193,
100,14,day,62,147.0355167,306.8981,35514,35708,194,
100,14,day,62,137.4754167,297.4411,35708,35899,191,
100,14,today,66,90.11331667,309.3823,35899,36088,189,
100,28,numberOfDays,150,99.25986667,312.0161333,36088,36279,191,
100,14,day,62,145.80454,298.17524,36279,36437,158,
100,8,year,33,82.67383333,166.3782667,36467,36657,190,
100,7,day,30,77.87295,150.5348833,36657,36846,189,
100,32,const,168,75.36856667,99.12488333,36846,37033,187,
100,4,date,24,76.66862,83.58682,37033,37192,159,
100,10,struct,41,30.47931667,217.6274333,37223,37413,190,
100,25,},144,49.33753333,249.13535,37413,37606,193,
100,14,today,66,87.771,300.3109,37606,37802,196,
100,14,today,66,119.43412,296.85662,37802,37970,168,
100,14,day,62,151.4620167,308.7839167,37970,38166,196,
100,28,numberOfDays,150,138.2481,316.6872667,38166,38359,193,
100,14,today,66,122.76708,304.52738,38359,38525,166,
100,28,numberOfDays,150,143.7423333,310.0612833,38525,38722,197,
100,28,numberOfDays,150,153.0928,317.851175,38722,38852,130,
100,41,return,232,94.4636,591.87018,38918,39085,167,
100,30,days,158,105.4566,661.1704333,39085,39283,198,
100,58,nextDay,334,109.6722333,623.66135,39283,39472,189,
100,30,days,158,76.05141667,642.1013167,39472,39662,190,
100,43,struct,239,195.5759,640.5414833,39695,39892,197,
100,56,Entertoday'sdate(mmddyyyy):,311,237.60214,632.35056,39892,40062,170,
100,30,int,157,317.7986,639.3055,40062,40200,138,
100,57,thisDay,329,286.3489,646.036025,40200,40379,179,
100,28,int,149,237.00025,611.7528,40379,40451,72,
100,31,isLeapYear,161,105.84352,663.32488,40487,40659,172,
100,31,isLeapYear,161,82.5294,677.0125333,40659,40853,194,
100,30,days,158,99.7437,649.7253,40853,40886,33,
100,16,date,74,280.1313,337.0417333,40918,41111,193,
100,13,int,50,300.75188,287.72034,41111,41278,167,
100,14,numberOfDays,64,307.26654,304.34236,41278,41473,195,
100,14,numberOfDays,64,315.3116,291.02756,41473,41644,171,
100,28,d,154,310.73466,314.04578,41644,41814,170,
100,14,numberOfDays,64,304.96088,306.94196,41814,41980,166,
100,16,date,74,297.58664,317.87346,41980,42146,166,
100,16,struct,73,179.1865,339.5835,42146,42289,143,
100,31,isLeapYear,161,163.2518,329.1461,42289,42398,109,
100,28,date,153,260.1441833,313.5941,42595,42781,186,
100,16,date,74,284.894,333.1976,42781,42814,33,
100,31,date,164,334.8501,369.5270667,42882,43073,191,
100,37,TRUE,208,295.6033,471.7328,43137,43166,29,
100,46,year,269,332.9042,358.7795,43199,43231,32,
100,14,numberOfDays,64,304.3509,302.9477667,43295,43492,197,
100,14,numberOfDays,64,321.0896,294.43892,43492,43660,168,
100,14,(,65,331.64176,309.93362,43660,43828,168,
100,28,),155,314.2936,311.8096,43828,43860,32,
100,13,int,50,255.889,250.4526,44100,44131,31,
100,26,;,147,182.063525,556.235375,44251,44380,129,
100,43,isLeapYear,237,118.90105,631.802925,44380,44577,197,
100,56,Entertoday'sdate(mmddyyyy):,311,151.5936167,622.0774,44577,44774,197,
100,56,Entertoday'sdate(mmddyyyy):,311,209.9431667,619.0499,44774,44969,195,
100,28,int,149,263.8138,617.0169,44969,45162,193,
100,31,bool,160,176.68204,649.86734,45225,45417,192,
100,43,struct,239,173.2426167,640.8947167,45417,45614,197,
100,31,isLeapYear,161,136.68062,663.06036,45614,45807,193,
100,31,isLeapYear,161,107.08945,668.17675,45807,46003,196,
100,32,int,169,75.4393,694.1061,46003,46036,33,
100,32,daysPerMonth,170,206.2021333,694.03145,46068,46264,196,
100,32,daysPerMonth,170,198.1394167,687.56155,46264,46455,191,
100,32,daysPerMonth,170,177.84792,692.82674,46520,46710,190,
100,0,blank,0,318.08906,720.65412,46777,46971,194,
100,46,year,269,354.22215,670.45105,46971,47168,197,
100,0,blank,0,362.58716,719.6669,47168,47363,195,
100,31,bool,160,214.21495,666.0495667,47429,47620,191,
100,45,leapYearFlag,245,159.2942,685.0613,47620,47656,36,
100,0,blank,0,362.8389333,706.7902333,47689,47784,95,
100,0,blank,0,-323,-105,47817,47877,60,
100,0,blank,0,326.85915,743.7675,48079,48145,66,
100,31,struct,163,252.36484,676.42202,48181,48377,196,
100,31,bool,160,241.9543667,670.9698333,48377,48471,94,
100,31,isLeapYear,161,83.92644,683.58132,48534,48698,164,
100,32,daysPerMonth,170,135.8767,691.091375,48698,48866,168,
100,31,isLeapYear,161,135.7124,681.48235,48866,49058,192,
100,31,isLeapYear,161,113.5254,674.02135,49058,49195,137,
100,0,blank,0,-323,-105,49229,49263,34,
100,31,isLeapYear,161,93.3338,680.75456,49400,49596,196,
100,31,bool,160,169.28595,673.3233,49596,49791,195,
100,31,bool,160,189.5926167,671.2624167,49791,49984,193,
100,31,date,164,312.46066,663.05478,50016,50184,168,
100,31,struct,163,277.51584,673.33326,50184,50357,173,
100,31,bool,160,226.5645167,670.7791833,50357,50554,197,
100,0,blank,0,98.56953333,708.4702833,50554,50751,197,
100,0,blank,0,103.2054333,709.60615,50751,50949,198,
100,0,blank,0,89.90625,724.47605,50949,51014,65,
100,32,daysPerMonth,170,155.3988,705.00178,51047,51216,169,
100,0,blank,0,189.55654,714.9621,51216,51396,180,
100,0,blank,0,184.46284,731.41818,51396,51577,181,
100,0,blank,0,174.6769,732.14392,51577,51753,176,
100,0,blank,0,-323,-105,51824,51971,147,
100,0,blank,0,-323,-105,51971,52130,159,
100,0,blank,0,48.77315,724.81005,52166,52221,55,
100,0,blank,0,-323,-105,52287,52384,97,
100,0,blank,0,-323,-105,52384,52506,122,
100,0,blank,0,-323,-105,52506,52681,175,
100,0,blank,0,-323,-105,52681,52859,178,
100,0,blank,0,-323,-105,52859,53051,192,
100,0,blank,0,-323,-105,53051,53207,156,
100,0,blank,0,-323,-105,53207,53404,197,
100,0,blank,0,-323,-105,53404,53589,185,
100,0,blank,0,-323,-105,53589,53761,172,
100,0,blank,0,-323,-105,53761,53950,189,
100,0,blank,0,-323,-105,53950,54102,152,
100,0,blank,0,-323,-105,54102,54262,160,
100,0,blank,0,-323,-105,54262,54353,91,
100,0,blank,0,-323,-105,54353,54991,638,
100,0,blank,0,-323,-105,54991,55031,40,
100,49,FALSE,282,283.729075,462.464725,55194,55386,192,
100,0,blank,0,670.7253,-103.81455,55884,55948,64,
100,0,blank,0,-323,-105,56144,56334,190,
100,0,blank,0,-323,-105,56334,56475,141,
100,0,blank,0,-323,-105,56475,56631,156,
100,0,blank,0,-323,-105,56631,56684,53,
100,3,include,17,218.053025,33.9332,57604,57774,170,
100,3,include,17,221.1315,37.3752,57774,57811,37,
100,0,blank,0,-323,-105,57886,57924,38,
100,24,today,139,422.26026,475.26586,58135,58317,182,
100,37,.,211,368.82898,468.00746,58317,58504,187,
100,50,return,284,343.64206,457.40712,58504,58684,180,
100,37,month,212,378.05284,458.53814,58684,58861,177,
100,50,return,284,377.1779,450.57282,58861,59034,173,
100,50,return,284,405.81518,449.78518,59034,59212,178,
100,37,month,212,410.41864,458.59766,59212,59387,175,
100,50,return,284,310.1748,455.9504,59387,59568,181,
100,20,struct,106,220.9586,435.708,59568,59746,178,
100,32,daysPerMonth,170,194.88184,401.8331,59746,59920,174,
101,32,daysPerMonth,170,193.9508,389.90978,59988,60157,169,
101,34,31,184,169.93268,446.08056,60157,60328,171,
101,37,isLeapYear,203,132.0721,500.7163,60328,60499,171,
101,37,isLeapYear,203,132.019,506.8487,60499,60569,70,
101,0,blank,0,-323,-105,60640,60772,132,
101,0,blank,0,-323,-105,60772,60954,182,
101,0,blank,0,-323,-105,60954,61085,131,
101,0,blank,0,-323,-105,61085,61283,198,
101,0,blank,0,-323,-105,61283,61477,194,
101,0,blank,0,-323,-105,61477,61659,182,
101,0,blank,0,-323,-105,61659,61849,190,
101,0,blank,0,-323,-105,61849,61943,94,
101,0,blank,0,-323,-105,61943,62104,161,
101,0,blank,0,-323,-105,62104,62264,160,
101,0,blank,0,-323,-105,62264,62376,112,
101,0,blank,0,-323,-105,62376,62622,246,
101,0,blank,0,-323,-105,62622,63067,445,
101,0,blank,0,-323,-105,63067,63213,146,
102,49,FALSE,282,267.2466,470.387,63611,63684,73,
103,57,thisDay,329,247.1847,599.95035,64168,64306,138,
104,57,thisDay,329,305.3308,599.10835,64452,64597,145,
104,31,isLeapYear,161,140.9268,678.2308,64650,64699,49,
105,32,daysPerMonth,170,140.36335,701.7139,64795,64963,168,
105,0,blank,0,225.0307,708.46618,64963,65133,170,
105,31,date,164,296.00312,680.94088,65133,65305,172,
105,32,12,172,266.68818,697.81264,65305,65474,169,
105,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,328.24336,696.08418,65474,65643,169,
105,0,blank,0,356.9498,702.7012,65643,65677,34,
106,32,const,168,453.04758,694.37126,65745,65917,172,
106,32,const,168,525.032,697.8409,65917,66020,103,
107,0,blank,0,576.0597,711.83354,66089,66258,169,
107,0,blank,0,582.09475,706.4247,66258,66326,68,
108,0,blank,0,581.4072,717.3935,66393,66427,34,
109,24,today,139,392.319475,511.0971,66531,66680,149,
109,10,(,40,215.96496,213.88488,66720,66908,188,
109,8,int,32,154.142975,171.329925,66908,67083,175,
109,8,int,32,170.55565,174.8156,67083,67220,137,
109,0,blank,0,1017.685667,336.0233833,67315,67506,191,
109,0,blank,0,984.346,351.2617,67506,67538,32,
109,0,blank,0,752.29,12.54315,67571,67633,62,
109,0,blank,0,480.2800143,54.96025714,67808,68007,199,
109,0,blank,0,526.7820333,18.392,68007,68093,86,
109,0,blank,0,893.522,-103.8715,68714,68742,28,
109,59,==,352,740.283,688.6323,68927,68959,32,
109,0,blank,0,717.017,-103.8764,69052,69084,32,
109,37,==,213,447.801625,505.070175,69150,69281,131,
109,0,blank,0,555.4913,467.8851,69313,69344,31,
109,55,struct,303,528.855125,549.8296,69391,69564,173,
109,24,today,139,570.0756,527.2838,69564,69735,171,
109,10,dateUpdate,39,203.2231,204.999,69890,69931,41,
109,24,tomorrow,124,122.50242,225.85998,69966,70165,199,
109,12,date,47,130.94354,255.612,70165,70338,173,
109,13,numberOfDays,51,150.0077,276.82514,70338,70489,151,
109,13,numberOfDays,51,135.33975,280.8177,70489,70576,87,
109,0,blank,0,-323,-105,70632,70741,109,
109,0,blank,0,767.9395,709.41795,70818,70867,49,
109,0,blank,0,640.9182,-103.9953,70959,70991,32,
109,0,blank,0,642.3761,789.62115,71086,71150,64,
109,0,blank,0,647.4976,-103.9945,71182,71216,34,
109,0,blank,0,686.2908,-103.9785,71342,71510,168,
109,0,blank,0,684.446,-103.9736,71510,71543,33,
109,0,blank,0,-323,-105,71638,71826,188,
109,0,blank,0,-323,-105,71826,71980,154,
109,0,blank,0,-323,-105,71980,72178,198,
109,0,blank,0,-323,-105,72178,72377,199,
109,0,blank,0,-323,-105,72377,72562,185,
109,0,blank,0,-323,-105,72562,72745,183,
109,0,blank,0,-323,-105,72745,72839,94,
109,0,blank,0,-323,-105,72839,73014,175,
109,0,blank,0,-323,-105,73014,73186,172,
109,0,blank,0,-323,-105,73186,73319,133,
109,0,blank,0,-323,-105,73319,73467,148,
109,0,blank,0,-323,-105,73467,73635,168,
109,0,blank,0,-323,-105,73635,73781,146,
109,0,blank,0,-323,-105,73781,73973,192,
109,0,blank,0,-323,-105,73973,74101,128,
109,0,blank,0,-323,-105,74101,74263,162,
109,0,blank,0,-323,-105,74263,74519,256,
109,0,blank,0,-323,-105,74519,74714,195,
109,0,blank,0,-323,-105,74714,74897,183,
109,0,blank,0,-323,-105,74897,75085,188,
109,0,blank,0,-323,-105,75085,75249,164,
109,0,blank,0,-323,-105,75249,75412,163,
109,0,blank,0,-323,-105,75412,75610,198,
109,0,blank,0,-323,-105,75610,75806,196,
109,0,blank,0,-323,-105,75806,75963,157,
109,0,blank,0,-323,-105,75963,76137,174,
109,0,blank,0,-323,-105,76137,76293,156,
109,0,blank,0,-323,-105,76293,76490,197,
109,0,blank,0,-323,-105,76490,76683,193,
109,0,blank,0,-323,-105,76683,76848,165,
109,0,blank,0,-323,-105,76848,77015,167,
109,0,blank,0,-323,-105,77015,77213,198,
109,0,blank,0,-323,-105,77213,77409,196,
109,0,blank,0,-323,-105,77409,77568,159,
109,0,blank,0,-323,-105,77568,77727,159,
109,0,blank,0,-323,-105,77727,77900,173,
109,0,blank,0,-323,-105,77900,78080,180,
109,0,blank,0,-323,-105,78080,78268,188,
109,0,blank,0,-323,-105,78268,78443,175,
109,0,blank,0,-323,-105,78443,78634,191,
109,0,blank,0,-323,-105,78634,78671,37,
109,0,blank,0,432.5685,319.7035,78691,78722,31,
109,14,day,62,162.70456,308.49738,79213,79412,199,
109,16,tomorrow,70,138.70625,315.53445,79412,79573,161,
109,16,tomorrow,70,78.019225,333.082325,79573,79734,161,
109,16,tomorrow,70,76.08222,336.9174,79734,79933,199,
109,16,tomorrow,70,85.2507,343.61626,79933,80126,193,
109,16,tomorrow,70,103.89812,343.99322,80126,80305,179,
109,16,tomorrow,70,118.82284,337.45296,80305,80485,180,
109,16,tomorrow,70,137.79348,335.2283,80485,80662,177,
109,0,blank,0,182.61922,325.95542,80662,80837,175,
109,43,struct,239,207.76754,327.07054,80837,81009,172,
109,16,tomorrow,70,142.77828,338.67866,81009,81184,175,
109,16,tomorrow,70,88.61722,348.81492,81184,81357,173,
109,16,tomorrow,70,60.32016,353.53496,81357,81534,177,
109,14,(,65,56.53202,293.52212,81534,81708,174,
109,10,struct,41,30.223925,193.068725,81708,81847,139,
109,8,int,32,125.05496,170.11474,81882,82066,184,
109,10,dateUpdate,39,108.61108,203.87296,82066,82240,174,
109,10,dateUpdate,39,143.14706,203.00838,82240,82418,178,
109,40,daysPerMonth,223,183.3556,239.80848,82418,82595,177,
109,40,daysPerMonth,223,203.81205,236.127625,82595,82733,138,
109,49,leapYearFlag,280,149.46745,478.318075,82801,82942,141,
109,46,year,269,161.74135,407.59395,82942,83124,182,
109,18,today,96,151.8429,384.7087,83124,83249,125,
109,20,tomorrow,103,150.854,417.42125,83249,83445,196,
109,47,leapYearFlag,275,185.63804,419.44322,83445,83617,172,
109,20,struct,106,234.02592,424.3538,83617,83786,169,
109,46,&&,257,276.08336,413.64712,83786,83962,176,
109,32,daysPerMonth,170,250.8604,404.62592,83962,84136,174,
109,0,blank,0,260.6741,414.10744,84136,84314,178,
109,46,&&,257,303.96246,413.7386,84314,84488,174,
109,35,31,198,302.83664,418.59358,84488,84657,169,
109,0,blank,0,255.16084,413.9568,84657,84831,174,
109,48,else,279,304.87462,413.22378,84831,85006,175,
109,46,year,269,340.7484,413.48002,85006,85183,177,
109,46,year,269,350.08384,409.14098,85183,85357,174,
109,46,year,269,367.19776,413.79248,85357,85532,175,
109,46,&&,257,286.96658,412.6803,85532,85717,185,
109,0,blank,0,-323,-105,85756,85827,71,
109,0,blank,0,-323,-105,85827,86002,175,
109,46,==,272,226.11025,359.10945,86039,86238,199,
109,35,,,197,187.273,460.42224,86238,86415,177
109,0,blank,0,258.07452,450.81036,86415,86588,173,
109,20,),108,308.20678,436.91204,86588,86765,177,
109,34,,,187,310.6469,442.57482,86765,86941,176
109,50,return,284,352.59204,455.80248,86941,87118,177,
109,37,month,212,386.88224,460.36036,87118,87296,178,
109,37,==,213,433.54106,458.21578,87296,87477,181,
109,50,return,284,451.38376,455.68152,87477,87656,179,
109,0,blank,0,494.436,456.78936,87656,87837,181,
109,0,blank,0,507.84946,456.31944,87837,88019,182,
109,0,blank,0,524.5576,462.69836,88019,88204,185,
109,0,blank,0,600.93886,466.8086,88204,88394,190,
109,0,blank,0,598.3871,457.3582,88394,88431,37,
109,37,isLeapYear,203,162.78868,508.55382,88467,88649,182,
109,24,tomorrow,124,138.22372,517.86106,88649,88832,183,
109,40,daysPerMonth,223,158.92218,543.10272,88832,89011,179,
109,40,daysPerMonth,223,179.5625,574.52715,89011,89085,74,
109,0,blank,0,289.60994,555.37554,89122,89304,182,
109,54,struct,298,331.1615,552.55584,89304,89487,183,
109,54,today,300,408.95364,537.61718,89487,89667,180,
109,54,date,299,354.63088,550.46838,89667,89847,180,
109,54,struct,298,331.3022,553.98834,89847,90028,181,
109,55,nextDay,307,311.17254,556.4309,90028,90207,179,
109,24,),129,308.27454,523.9407,90207,90384,177,
109,54,struct,298,318.32456,543.96574,90384,90560,176,
109,56,printf,309,336.83574,560.31222,90560,90738,178,
109,54,date,299,390.1432,552.18858,90738,90917,179,
109,54,today,300,436.41732,547.98422,90917,91097,180,
109,54,;,302,466.61272,548.23732,91097,91276,179,
109,55,struct,303,490.44184,548.3523,91276,91456,180,
109,55,struct,303,486.4734667,544.6454,91456,91566,110,
109,55,struct,303,627.08322,550.50206,91602,91795,193,
109,54,today,300,450.5421,548.9976,91834,92033,199,
109,56,printf,309,460.08574,556.65676,92033,92223,190,
109,55,struct,303,525.36745,549.2853,92223,92370,147,
109,41,return,232,51.01306,594.2541,92442,92622,180,
109,28,int,149,14.98605,603.9142,92622,92693,71,
109,41,days,233,151.868,593.04072,92728,92911,183,
109,28,struct,152,194.61372,605.38538,92911,93090,179,
109,30,days,158,145.9929,648.8622,93090,93269,179,
109,30,days,158,137.69552,648.62196,93269,93450,181,
109,31,bool,160,237.72624,659.24498,93450,93634,184,
109,58,thisDay,338,271.2833,660.75188,93634,93813,179,
109,31,struct,163,276.09872,665.6531,93813,93996,183,
